==3100== Memcheck, a memory error detector
Current Savings Balance for 7966380955913694: 2046089.59
Current Savings Balance for 9980216556183046: 2260065.20
Current Savings Balance for 1093278990669429: 1941734.32
Current Savings Balance for 9980216556183046: 2259154.09
Current Savings Balance for 9980216556183046: 2255390.78
Current Savings Balance for 6847226299857821: 1937458.48
Current Savings Balance for 8028716243309826: 1952842.37
Current Savings Balance for 9980216556183046: 2256715.78
Current Savings Balance for 1093278990669429: 1941931.44
Current Savings Balance for 0793710490620664: 3899712.06
Current Savings Balance for 8028716243309826: 1952842.37
Current Savings Balance for 8028716243309826: 1952842.37
Current Savings Balance for 0793710490620664: 3901391.22
Current Savings Balance for 8028716243309826: 1952842.37
Current Savings Balance for 9980216556183046: 2257645.15
Current Savings Balance for 9980216556183046: 2257645.15
Current Savings Balance for 8028716243309826: 1952842.37
Current Savings Balance for 1093278990669429: 1943581.31
Current Savings Balance for 0793710490620664: 3898611.31
Current Savings Balance for 7966380955913694: 2045492.69
Current Savings Balance for 0793710490620664: 3901679.30
Current Savings Balance for 4659001911688512: 1697447.81
Current Savings Balance for 8255171551994747: 2685803.03
Current Savings Balance for 9980216556183046: 2257513.96
Current Savings Balance for 7966380955913694: 2047012.05
Current Savings Balance for 9980216556183046: 2256111.80
Current Savings Balance for 0793710490620664: 3905965.42
Current Savings Balance for 3491588839892013: 3055557.28
Current Savings Balance for 6847226299857821: 1942090.94
Current Savings Balance for 9980216556183046: 2255942.35
Current Savings Balance for 2076962079974167: 3307359.92
Current Savings Balance for 9980216556183046: 2257208.45
Current Savings Balance for 9980216556183046: 2257826.32
Current Savings Balance for 0793710490620664: 3906595.50
Current Savings Balance for 8028716243309826: 1949826.61
Current Savings Balance for 9980216556183046: 2260864.73
Current Savings Balance for 0793710490620664: 3911833.44
Current Savings Balance for 6847226299857821: 1943300.21
Current Savings Balance for 3491588839892013: 3056118.72
Current Savings Balance for 9980216556183046: 2259428.58
Current Savings Balance for 1093278990669429: 1943191.53
Current Savings Balance for 8255171551994747: 2673991.72
Current Savings Balance for 3491588839892013: 3054790.38
Current Savings Balance for 1093278990669429: 1943343.89
Current Savings Balance for 6847226299857821: 1943886.52
Current Savings Balance for 9980216556183046: 2261513.20
Current Savings Balance for 9980216556183046: 2261513.20
Current Savings Balance for 4659001911688512: 1702043.28
Current Savings Balance for 8028716243309826: 1952152.36
Current Savings Balance for 4659001911688512: 1701958.15
Current Savings Balance for 9980216556183046: 2263491.32
Current Savings Balance for 0793710490620664: 3914286.37
Current Savings Balance for 6847226299857821: 1944076.77
Current Savings Balance for 6847226299857821: 1944076.77
Current Savings Balance for 9980216556183046: 2258266.95
Current Savings Balance for 8028716243309826: 1953595.60
Current Savings Balance for 4659001911688512: 1703034.25
Current Savings Balance for 0793710490620664: 3912652.08
Current Savings Balance for 9980216556183046: 2258947.06
Current Savings Balance for 8028716243309826: 1953011.46
Current Savings Balance for 4659001911688512: 1701413.14
Current Savings Balance for 8028716243309826: 1953011.46
Current Savings Balance for 7966380955913694: 2040865.82
Current Savings Balance for 4659001911688512: 1701651.16
Current Savings Balance for 8028716243309826: 1954054.39
Current Savings Balance for 4659001911688512: 1702936.80
Current Savings Balance for 0793710490620664: 3915079.76
Current Savings Balance for 8255171551994747: 2669044.00
Current Savings Balance for 8255171551994747: 2668734.10
Current Savings Balance for 9980216556183046: 2262733.94
Current Savings Balance for 8028716243309826: 1954054.39
Current Savings Balance for 1093278990669429: 1947411.96
Current Savings Balance for 2076962079974167: 3294535.50
Current Savings Balance for 8255171551994747: 2665377.30
Current Savings Balance for 4659001911688512: 1706466.68
Current Savings Balance for 2076962079974167: 3297419.86
Current Savings Balance for 3491588839892013: 3050889.02
Current Savings Balance for 4659001911688512: 1707224.38
Current Savings Balance for 4659001911688512: 1707224.38
Current Savings Balance for 4659001911688512: 1708584.77
Current Savings Balance for 8028716243309826: 1952951.98
Current Savings Balance for 0793710490620664: 3915616.71
Current Savings Balance for 8028716243309826: 1952951.98
Current Savings Balance for 1093278990669429: 1946737.03
Current Savings Balance for 7966380955913694: 2033921.72
Current Savings Balance for 8028716243309826: 1952005.97
Current Savings Balance for 2076962079974167: 3298321.39
Current Savings Balance for 2076962079974167: 3298321.39
Current Savings Balance for 3491588839892013: 3050850.58
Current Savings Balance for 0793710490620664: 3915964.11
Current Savings Balance for 9980216556183046: 2263858.26
Current Savings Balance for 8028716243309826: 1952005.97
Current Savings Balance for 1093278990669429: 1952560.46
Current Savings Balance for 4659001911688512: 1706820.46
Current Savings Balance for 2076962079974167: 3293540.58
Current Savings Balance for 8255171551994747: 2672338.54
Current Savings Balance for 9980216556183046: 2262028.71
Current Savings Balance for 0793710490620664: 3927353.67
Current Savings Balance for 0793710490620664: 3923212.08
Current Savings Balance for 3491588839892013: 3049373.73
Current Savings Balance for 8255171551994747: 2675074.51
Current Savings Balance for 1093278990669429: 1950842.25
Current Savings Balance for 7966380955913694: 2020832.81
Current Savings Balance for 9980216556183046: 2265821.12
Current Savings Balance for 4659001911688512: 1705385.37
Current Savings Balance for 9980216556183046: 2267580.53
Current Savings Balance for 4659001911688512: 1703985.78
Current Savings Balance for 4659001911688512: 1705420.64
Current Savings Balance for 0793710490620664: 3922208.97
Current Savings Balance for 1093278990669429: 1952720.86
Current Savings Balance for 1093278990669429: 1956694.20
Current Savings Balance for 7966380955913694: 2032659.49
Current Savings Balance for 6847226299857821: 1945779.80
Current Savings Balance for 3491588839892013: 3051376.76
Current Savings Balance for 8255171551994747: 2678894.94
Current Savings Balance for 4659001911688512: 1700426.00
Current Savings Balance for 3491588839892013: 3051777.89
Current Savings Balance for 1093278990669429: 1960243.44
Current Savings Balance for 7966380955913694: 2034143.68
Current Savings Balance for 6847226299857821: 1949321.68
Current Savings Balance for 7966380955913694: 2034143.68
Current Savings Balance for 7966380955913694: 2033315.90
Current Savings Balance for 8255171551994747: 2683008.24
Current Savings Balance for 0793710490620664: 3915875.22
Current Savings Balance for 3491588839892013: 3048240.35
Current Savings Balance for 3491588839892013: 3048751.64
Current Savings Balance for 8255171551994747: 2678299.25
Current Savings Balance for 2076962079974167: 3281419.16
Current Savings Balance for 2076962079974167: 3281419.16
Current Savings Balance for 4659001911688512: 1702613.00
Current Savings Balance for 9980216556183046: 2266408.59
Current Savings Balance for 8028716243309826: 1957193.15
Current Savings Balance for 8255171551994747: 2673504.57
Current Savings Balance for 6847226299857821: 1951523.07
Current Savings Balance for 4659001911688512: 1706142.82
Current Savings Balance for 3491588839892013: 3040920.02
Current Savings Balance for 1093278990669429: 1963672.44
Current Savings Balance for 1093278990669429: 1965225.41
Current Savings Balance for 6847226299857821: 1953368.91
Current Savings Balance for 8255171551994747: 2670101.73
Current Savings Balance for 7966380955913694: 2034240.35
Current Savings Balance for 1093278990669429: 1967116.37
Current Savings Balance for 8028716243309826: 1955946.67
Current Savings Balance for 8028716243309826: 1955946.67
Current Savings Balance for 8255171551994747: 2669193.94
Current Savings Balance for 0793710490620664: 3911175.78
Current Savings Balance for 2076962079974167: 3284307.87
Current Savings Balance for 8028716243309826: 1954542.03
Current Savings Balance for 8255171551994747: 2669483.93
Current Savings Balance for 8028716243309826: 1955569.21
Current Savings Balance for 0793710490620664: 3907380.92
Current Savings Balance for 7966380955913694: 2030209.72
Current Savings Balance for 8028716243309826: 1955569.21
Current Savings Balance for 3491588839892013: 3040080.48
Current Savings Balance for 2076962079974167: 3287127.89
Current Savings Balance for 9980216556183046: 2269421.44
Current Savings Balance for 9980216556183046: 2270744.01
Current Savings Balance for 7966380955913694: 2030419.86
Current Savings Balance for 6847226299857821: 1964708.12
Current Savings Balance for 8255171551994747: 2666439.14
Current Savings Balance for 2076962079974167: 3282817.89
Current Savings Balance for 7966380955913694: 2033794.44
Current Savings Balance for 0793710490620664: 3913720.60
Current Savings Balance for 9980216556183046: 2267504.15
Current Savings Balance for 3491588839892013: 3043531.65
Current Savings Balance for 8255171551994747: 2663124.13
Current Savings Balance for 0793710490620664: 3913720.60
Current Savings Balance for 7966380955913694: 2036104.63
Current Savings Balance for 8255171551994747: 2665112.78
Current Savings Balance for 1093278990669429: 1968603.91
Current Savings Balance for 2076962079974167: 3278255.18
Current Savings Balance for 2076962079974167: 3278255.18
Current Savings Balance for 0793710490620664: 3909699.14
Current Savings Balance for 2076962079974167: 3275621.20
Current Savings Balance for 1093278990669429: 1974679.10
Current Savings Balance for 8028716243309826: 1954638.33
Current Savings Balance for 8028716243309826: 1954638.33
Current Savings Balance for 7966380955913694: 2038404.52
Current Savings Balance for 3491588839892013: 3048474.34
Current Savings Balance for 0793710490620664: 3912532.18
Current Savings Balance for 3491588839892013: 3048493.77
Current Savings Balance for 8028716243309826: 1954571.70
Current Savings Balance for 9980216556183046: 2259820.27
Current Savings Balance for 3491588839892013: 3047964.85
Current Savings Balance for 6847226299857821: 1958889.63
Current Savings Balance for 6847226299857821: 1958889.63
Current Savings Balance for 6847226299857821: 1962177.89
Current Savings Balance for 0793710490620664: 3906387.27
Current Savings Balance for 8028716243309826: 1952789.00
Current Savings Balance for 3491588839892013: 3051955.92
Current Savings Balance for 2076962079974167: 3282388.09
Current Savings Balance for 8255171551994747: 2670919.34
Current Savings Balance for 1093278990669429: 1985761.47
Current Savings Balance for 4659001911688512: 1714188.93
Current Savings Balance for 9980216556183046: 2267624.06
Current Savings Balance for 9980216556183046: 2267693.54
Current Savings Balance for 6847226299857821: 1958618.14
Current Savings Balance for 6847226299857821: 1959469.09
Current Savings Balance for 9980216556183046: 2270995.93
Current Savings Balance for 4659001911688512: 1715910.09
Current Savings Balance for 4659001911688512: 1719607.83
Current Savings Balance for 0793710490620664: 3903717.07
Current Savings Balance for 1093278990669429: 1994874.55
Current Savings Balance for 3491588839892013: 3050786.23
Current Savings Balance for 7966380955913694: 2014957.51
Current Savings Balance for 0793710490620664: 3902702.71
Current Savings Balance for 2076962079974167: 3278630.08
Current Savings Balance for 0793710490620664: 3902413.41
Current Savings Balance for 1093278990669429: 1995651.47
Current Savings Balance for 6847226299857821: 1957905.23
Current Savings Balance for 4659001911688512: 1722086.65
Current Savings Balance for 2076962079974167: 3277958.12
Current Savings Balance for 6847226299857821: 1959078.82
Current Savings Balance for 6847226299857821: 1959078.82
Current Savings Balance for 7966380955913694: 2018094.48
Current Savings Balance for 4659001911688512: 1724230.70
Current Savings Balance for 0793710490620664: 3904687.89
Current Savings Balance for 7966380955913694: 2019575.99
Current Savings Balance for 1093278990669429: 1996169.45
Current Savings Balance for 3491588839892013: 3041591.31
Current Savings Balance for 4659001911688512: 1725856.17
Current Savings Balance for 1093278990669429: 1997694.39
Current Savings Balance for 8255171551994747: 2668832.44
Current Savings Balance for 4659001911688512: 1728962.75
Current Savings Balance for 9980216556183046: 2271310.83
Current Savings Balance for 1093278990669429: 1997626.49
Current Savings Balance for 2076962079974167: 3272831.49
Current Savings Balance for 2076962079974167: 3272831.49
Current Savings Balance for 0793710490620664: 3898542.26
Current Savings Balance for 1093278990669429: 1994712.47
Current Savings Balance for 9980216556183046: 2269739.62
Current Savings Balance for 8028716243309826: 1954212.22
Current Savings Balance for 3491588839892013: 3048057.87
Current Savings Balance for 4659001911688512: 1730668.03
Current Savings Balance for 8028716243309826: 1954212.22
Current Savings Balance for 8028716243309826: 1954212.22
Current Savings Balance for 0793710490620664: 3892836.00
Current Savings Balance for 2076962079974167: 3268841.57
Current Savings Balance for 9980216556183046: 2273652.05
Current Savings Balance for 2076962079974167: 3268491.44
Current Savings Balance for 8028716243309826: 1954823.54
Current Savings Balance for 6847226299857821: 1971759.48
Current Savings Balance for 0793710490620664: 3895279.94
Current Savings Balance for 8028716243309826: 1957222.44
Current Savings Balance for 2076962079974167: 3265524.05
Current Savings Balance for 8255171551994747: 2663230.46
Current Savings Balance for 4659001911688512: 1732183.52
Current Savings Balance for 8028716243309826: 1958158.79
Current Savings Balance for 7966380955913694: 2018738.03
Current Savings Balance for 8255171551994747: 2661102.43
Current Savings Balance for 3491588839892013: 3037186.44
Current Savings Balance for 9980216556183046: 2274365.70
Current Savings Balance for 4659001911688512: 1732310.63
Current Savings Balance for 8028716243309826: 1959559.88
Current Savings Balance for 8028716243309826: 1959559.88
Current Savings Balance for 3491588839892013: 3037016.15
Current Savings Balance for 8028716243309826: 1957876.37
Current Savings Balance for 2076962079974167: 3257630.75
Current Savings Balance for 7966380955913694: 2021527.11
Current Savings Balance for 2076962079974167: 3257942.81
Current Savings Balance for 9980216556183046: 2270068.83
Current Savings Balance for 2076962079974167: 3257914.17
Current Savings Balance for 1093278990669429: 2001126.14
Current Savings Balance for 4659001911688512: 1732654.57
Current Savings Balance for 2076962079974167: 3263487.40
Current Savings Balance for 8255171551994747: 2659047.73
Current Savings Balance for 8255171551994747: 2660485.74
Current Savings Balance for 2076962079974167: 3262449.25
Current Savings Balance for 0793710490620664: 3900694.18
Current Savings Balance for 9980216556183046: 2268717.80
Current Savings Balance for 6847226299857821: 1972713.74
Current Savings Balance for 4659001911688512: 1732496.91
Current Savings Balance for 6847226299857821: 1974926.51
Current Savings Balance for 8028716243309826: 1959006.70
Current Savings Balance for 1093278990669429: 2000912.43
Current Savings Balance for 3491588839892013: 3037734.58
Current Savings Balance for 2076962079974167: 3263630.29
Current Savings Balance for 2076962079974167: 3263630.29
Current Savings Balance for 9980216556183046: 2267695.02
Current Savings Balance for 4659001911688512: 1742974.83
Current Savings Balance for 8255171551994747: 2667251.16
Current Savings Balance for 9980216556183046: 2267829.90
Current Savings Balance for 0793710490620664: 3901275.15
Current Savings Balance for 3491588839892013: 3038668.16
Current Savings Balance for 0793710490620664: 3907384.87
Current Savings Balance for 7966380955913694: 2008366.10
Current Savings Balance for 2076962079974167: 3259411.08
Current Savings Balance for 8028716243309826: 1959006.70
Current Savings Balance for 3491588839892013: 3041211.32
Current Savings Balance for 2076962079974167: 3258771.90
Current Savings Balance for 2076962079974167: 3259097.02
Current Savings Balance for 8028716243309826: 1961364.75
Current Savings Balance for 0793710490620664: 3905760.16
Current Savings Balance for 7966380955913694: 2007954.17
Current Savings Balance for 2076962079974167: 3253251.65
Current Savings Balance for 8255171551994747: 2663921.20
Current Savings Balance for 0793710490620664: 3907088.50
Current Savings Balance for 9980216556183046: 2272729.77
Current Savings Balance for 7966380955913694: 2002532.46
Current Savings Balance for 3491588839892013: 3047845.00
Current Savings Balance for 0793710490620664: 3903040.58
Current Savings Balance for 1093278990669429: 2002682.61
Current Savings Balance for 9980216556183046: 2269050.76
Current Savings Balance for 8028716243309826: 1962958.35
Current Savings Balance for 3491588839892013: 3047845.00
Current Savings Balance for 2076962079974167: 3253209.47
Current Savings Balance for 0793710490620664: 3905828.82
Current Savings Balance for 8255171551994747: 2655005.49
Current Savings Balance for 2076962079974167: 3252926.92
Current Savings Balance for 3491588839892013: 3049131.45
Current Savings Balance for 3491588839892013: 3047573.51
Current Savings Balance for 3491588839892013: 3047490.82
Current Savings Balance for 7966380955913694: 2004004.43
Current Savings Balance for 8255171551994747: 2657095.52
Current Savings Balance for 1093278990669429: 2007956.52
Current Savings Balance for 2076962079974167: 3253244.81
Current Savings Balance for 0793710490620664: 3898668.22
Current Savings Balance for 4659001911688512: 1751365.24
Current Savings Balance for 8028716243309826: 1960358.27
Current Savings Balance for 4659001911688512: 1750394.43
Current Savings Balance for 3491588839892013: 3045303.09
Current Savings Balance for 9980216556183046: 2277883.68
Current Savings Balance for 1093278990669429: 2007600.68
Current Savings Balance for 2076962079974167: 3248612.76
Current Savings Balance for 4659001911688512: 1753518.68
Current Savings Balance for 8255171551994747: 2666995.91
Current Savings Balance for 4659001911688512: 1750739.98
Current Savings Balance for 2076962079974167: 3249136.38
Current Savings Balance for 8255171551994747: 2668900.55
Current Savings Balance for 7966380955913694: 2005917.59
Current Savings Balance for 6847226299857821: 1980803.88
Current Savings Balance for 2076962079974167: 3249136.38
Current Savings Balance for 0793710490620664: 3889683.36
Current Savings Balance for 3491588839892013: 3039703.13
Current Savings Balance for 7966380955913694: 2007258.70
Current Savings Balance for 4659001911688512: 1752889.82
Current Savings Balance for 9980216556183046: 2266980.09
Current Savings Balance for 2076962079974167: 3254382.37
Current Savings Balance for 3491588839892013: 3034975.93
Current Savings Balance for 7966380955913694: 2008204.51
Current Savings Balance for 8028716243309826: 1959265.92
Current Savings Balance for 3491588839892013: 3032153.91
Current Savings Balance for 0793710490620664: 3891402.87
Current Savings Balance for 1093278990669429: 2006469.62
Current Savings Balance for 7966380955913694: 2008325.52
Current Savings Balance for 2076962079974167: 3256569.29
Current Savings Balance for 9980216556183046: 2267976.77
Current Savings Balance for 9980216556183046: 2267976.77
Current Savings Balance for 2076962079974167: 3257904.75
Current Savings Balance for 2076962079974167: 3257904.75
Current Savings Balance for 7966380955913694: 2005682.71
Current Savings Balance for 8255171551994747: 2664676.66
Current Savings Balance for 2076962079974167: 3257130.21
Current Savings Balance for 4659001911688512: 1757749.71
Current Savings Balance for 3491588839892013: 3039134.51
Current Savings Balance for 8028716243309826: 1963345.28
Current Savings Balance for 7966380955913694: 2012787.07
Current Savings Balance for 7966380955913694: 2012787.07
Current Savings Balance for 0793710490620664: 3889116.37
Current Savings Balance for 6847226299857821: 1977231.80
Current Savings Balance for 3491588839892013: 3036602.13
Current Savings Balance for 6847226299857821: 1984248.51
Current Savings Balance for 9980216556183046: 2263101.83
Current Savings Balance for 6847226299857821: 1991096.86
Current Savings Balance for 8028716243309826: 1963559.50
Current Savings Balance for 8028716243309826: 1963559.50
Current Savings Balance for 8255171551994747: 2666032.10
Current Savings Balance for 9980216556183046: 2260400.82
Current Savings Balance for 8255171551994747: 2667887.25
Current Savings Balance for 3491588839892013: 3040697.96
Current Savings Balance for 1093278990669429: 2005616.72
Current Savings Balance for 6847226299857821: 1992546.45
Current Savings Balance for 2076962079974167: 3236576.82
Current Savings Balance for 9980216556183046: 2260456.93
Current Savings Balance for 0793710490620664: 3898775.62
Current Savings Balance for 2076962079974167: 3237355.09
Current Savings Balance for 8255171551994747: 2655563.96
Current Savings Balance for 8028716243309826: 1963677.04
Current Savings Balance for 2076962079974167: 3237426.43
Current Savings Balance for 1093278990669429: 2005426.94
Current Savings Balance for 0793710490620664: 3893125.03
Current Savings Balance for 9980216556183046: 2268589.09
Current Savings Balance for 6847226299857821: 2003344.80
Current Savings Balance for 8255171551994747: 2660455.24
Current Savings Balance for 0793710490620664: 3894891.78
Current Savings Balance for 6847226299857821: 2002164.36
Current Savings Balance for 4659001911688512: 1763623.40
Current Savings Balance for 4659001911688512: 1762364.04
Current Savings Balance for 8255171551994747: 2660007.88
Current Savings Balance for 2076962079974167: 3236296.22
Current Savings Balance for 1093278990669429: 2003997.40
Current Savings Balance for 9980216556183046: 2267223.44
Current Savings Balance for 7966380955913694: 2025379.61
Current Savings Balance for 0793710490620664: 3889059.89
Current Savings Balance for 2076962079974167: 3238445.82
Current Savings Balance for 6847226299857821: 2003076.15
Current Savings Balance for 9980216556183046: 2267283.04
Current Savings Balance for 9980216556183046: 2265335.31
Current Savings Balance for 0793710490620664: 3888443.40
Current Savings Balance for 8255171551994747: 2657042.68
Current Savings Balance for 1093278990669429: 2010827.10
Current Savings Balance for 2076962079974167: 3238521.21
Current Savings Balance for 0793710490620664: 3889087.41
Current Savings Balance for 0793710490620664: 3887180.65
Current Savings Balance for 0793710490620664: 3887180.65
Current Savings Balance for 9980216556183046: 2263988.40
Current Savings Balance for 9980216556183046: 2266186.75
Current Savings Balance for 9980216556183046: 2266186.75
Current Savings Balance for 0793710490620664: 3885505.35
Current Savings Balance for 1093278990669429: 2013741.90
Current Savings Balance for 1093278990669429: 2017934.21
Current Savings Balance for 8028716243309826: 1962519.78
Current Savings Balance for 4659001911688512: 1771105.61
Current Savings Balance for 7966380955913694: 2023766.78
Current Savings Balance for 7966380955913694: 2025408.62
Current Savings Balance for 3491588839892013: 3022092.41
Current Savings Balance for 2076962079974167: 3235241.25
Current Savings Balance for 2076962079974167: 3235241.25
Current Savings Balance for 0793710490620664: 3879378.43
Current Savings Balance for 3491588839892013: 3020601.33
Current Savings Balance for 8255171551994747: 2666204.18
Current Savings Balance for 9980216556183046: 2249849.12
Current Savings Balance for 8028716243309826: 1963918.38
Current Savings Balance for 2076962079974167: 3241017.37
Current Savings Balance for 4659001911688512: 1772979.59
Current Savings Balance for 9980216556183046: 2256580.12
Current Savings Balance for 2076962079974167: 3238355.41
Current Savings Balance for 7966380955913694: 2021418.67
Current Savings Balance for 1093278990669429: 2021690.53
Current Savings Balance for 3491588839892013: 3023022.01
Current Savings Balance for 7966380955913694: 2022839.63
Current Savings Balance for 7966380955913694: 2021583.43
Current Savings Balance for 3491588839892013: 3023714.72
Current Savings Balance for 8255171551994747: 2669204.79
Current Savings Balance for 7966380955913694: 2020278.49
Current Savings Balance for 1093278990669429: 2022178.94
Current Savings Balance for 3491588839892013: 3024965.75
Current Savings Balance for 0793710490620664: 3872222.49
Current Savings Balance for 6847226299857821: 2021122.68
Current Savings Balance for 9980216556183046: 2261406.76
Current Savings Balance for 8255171551994747: 2658977.90
Current Savings Balance for 4659001911688512: 1773462.22
Current Savings Balance for 4659001911688512: 1772402.00
Current Savings Balance for 2076962079974167: 3235251.07
Current Savings Balance for 3491588839892013: 3036519.91
Current Savings Balance for 0793710490620664: 3869031.85
Current Savings Balance for 0793710490620664: 3863879.83
Current Savings Balance for 8255171551994747: 2663023.55
Current Savings Balance for 7966380955913694: 2020016.86
Current Savings Balance for 9980216556183046: 2259032.52
Current Savings Balance for 8028716243309826: 1960872.27
Current Savings Balance for 6847226299857821: 2026287.28
Current Savings Balance for 8028716243309826: 1960872.27
Current Savings Balance for 1093278990669429: 2016966.99
Current Savings Balance for 0793710490620664: 3862522.67
Current Savings Balance for 4659001911688512: 1775559.25
Current Savings Balance for 3491588839892013: 3037064.32
Current Savings Balance for 8255171551994747: 2663688.36
Current Savings Balance for 4659001911688512: 1774854.08
Current Savings Balance for 9980216556183046: 2264078.81
Current Savings Balance for 3491588839892013: 3033440.29
Current Savings Balance for 2076962079974167: 3228667.71
Current Savings Balance for 1093278990669429: 2026410.31
Current Savings Balance for 8255171551994747: 2665518.66
Current Savings Balance for 6847226299857821: 2033461.52
Current Savings Balance for 6847226299857821: 2033304.25
Current Savings Balance for 6847226299857821: 2033304.25
Current Savings Balance for 9980216556183046: 2266852.21
Current Savings Balance for 2076962079974167: 3220525.01
Current Savings Balance for 2076962079974167: 3218282.78
Current Savings Balance for 4659001911688512: 1776989.31
Current Savings Balance for 6847226299857821: 2034423.53
Current Savings Balance for 8028716243309826: 1962758.77
Current Savings Balance for 8028716243309826: 1962758.77
Current Savings Balance for 9980216556183046: 2266730.42
Current Savings Balance for 9980216556183046: 2266182.66
Current Savings Balance for 2076962079974167: 3212561.41
Current Savings Balance for 1093278990669429: 2017461.86
Current Savings Balance for 9980216556183046: 2268988.31
Current Savings Balance for 1093278990669429: 2016351.03
Current Savings Balance for 4659001911688512: 1781685.68
Current Savings Balance for 0793710490620664: 3859671.78
Current Savings Balance for 7966380955913694: 2024025.01
Current Savings Balance for 8255171551994747: 2662327.47
Current Savings Balance for 4659001911688512: 1783677.75
Current Savings Balance for 0793710490620664: 3859322.58
Current Savings Balance for 2076962079974167: 3211379.14
Current Savings Balance for 9980216556183046: 2269330.45
Current Savings Balance for 4659001911688512: 1783682.77
Current Savings Balance for 4659001911688512: 1781137.17
Current Savings Balance for 8255171551994747: 2657990.28
Current Savings Balance for 1093278990669429: 2016279.63
Current Savings Balance for 8028716243309826: 1964885.59
Current Savings Balance for 0793710490620664: 3859980.68
Current Savings Balance for 1093278990669429: 2019840.34
Current Savings Balance for 9980216556183046: 2271514.78
Current Savings Balance for 8255171551994747: 2656198.39
Current Savings Balance for 7966380955913694: 2020587.23
Current Savings Balance for 0793710490620664: 3857789.79
Current Savings Balance for 8028716243309826: 1966049.20
Current Savings Balance for 4659001911688512: 1785034.04
Current Savings Balance for 7966380955913694: 2022743.46
Current Savings Balance for 2076962079974167: 3209839.33
Current Savings Balance for 6847226299857821: 2042099.64
Current Savings Balance for 4659001911688512: 1789147.79
Current Savings Balance for 6847226299857821: 2042828.50
Current Savings Balance for 8255171551994747: 2654845.46
Current Savings Balance for 7966380955913694: 2018154.66
Current Savings Balance for 3491588839892013: 3048575.01
Current Savings Balance for 1093278990669429: 2012219.12
Current Savings Balance for 0793710490620664: 3846159.04
Current Savings Balance for 1093278990669429: 2016026.40
Current Savings Balance for 0793710490620664: 3844450.35
Current Savings Balance for 1093278990669429: 2015295.78
Current Savings Balance for 2076962079974167: 3218107.89
Current Savings Balance for 3491588839892013: 3048474.28
Current Savings Balance for 2076962079974167: 3221680.44
Current Savings Balance for 8028716243309826: 1963967.41
Current Savings Balance for 7966380955913694: 2010350.14
Current Savings Balance for 4659001911688512: 1793737.48
Current Savings Balance for 4659001911688512: 1792710.70
Current Savings Balance for 8028716243309826: 1963648.59
Current Savings Balance for 3491588839892013: 3053705.90
Current Savings Balance for 0793710490620664: 3839196.22
Current Savings Balance for 6847226299857821: 2042129.83
Current Savings Balance for 4659001911688512: 1801970.08
Current Savings Balance for 8028716243309826: 1963648.59
Current Savings Balance for 9980216556183046: 2248600.44
Current Savings Balance for 7966380955913694: 2000755.56
Current Savings Balance for 8028716243309826: 1963437.77
Current Savings Balance for 1093278990669429: 2024494.89
Current Savings Balance for 9980216556183046: 2248293.42
Current Savings Balance for 7966380955913694: 2005144.40
Current Savings Balance for 8028716243309826: 1962001.29
Current Savings Balance for 4659001911688512: 1798485.13
Current Savings Balance for 2076962079974167: 3213339.42
Current Savings Balance for 8028716243309826: 1960682.07
Current Savings Balance for 9980216556183046: 2252988.34
Current Savings Balance for 1093278990669429: 2026486.11
Current Savings Balance for 6847226299857821: 2042731.58
Current Savings Balance for 7966380955913694: 2004120.89
Current Savings Balance for 1093278990669429: 2027615.52
Current Savings Balance for 3491588839892013: 3049384.00
Current Savings Balance for 0793710490620664: 3834950.26
Current Savings Balance for 2076962079974167: 3215766.76
Current Savings Balance for 4659001911688512: 1793299.36
Current Savings Balance for 9980216556183046: 2247556.50
Current Savings Balance for 0793710490620664: 3833274.62
Current Savings Balance for 3491588839892013: 3045859.80
Current Savings Balance for 8255171551994747: 2655034.44
Current Savings Balance for 0793710490620664: 3830885.66
Current Savings Balance for 7966380955913694: 2007907.75
Current Savings Balance for 6847226299857821: 2037799.55
Current Savings Balance for 0793710490620664: 3830840.63
Current Savings Balance for 1093278990669429: 2027104.03
Current Savings Balance for 2076962079974167: 3210536.01
Current Savings Balance for 0793710490620664: 3830902.57
Current Savings Balance for 6847226299857821: 2038093.05
Current Savings Balance for 8255171551994747: 2660730.83
Current Savings Balance for 4659001911688512: 1799506.52
Current Savings Balance for 3491588839892013: 3051635.00
Current Savings Balance for 8255171551994747: 2660730.83
Current Savings Balance for 7966380955913694: 2003517.16
Current Savings Balance for 8255171551994747: 2660730.83
Current Savings Balance for 0793710490620664: 3832862.69
Current Savings Balance for 1093278990669429: 2025746.35
Current Savings Balance for 0793710490620664: 3831961.81
Current Savings Balance for 1093278990669429: 2027052.71
Current Savings Balance for 2076962079974167: 3221766.12
Current Savings Balance for 6847226299857821: 2039918.87
Current Savings Balance for 4659001911688512: 1805538.02
Current Savings Balance for 3491588839892013: 3037800.42
Current Savings Balance for 9980216556183046: 2245413.44
Current Savings Balance for 0793710490620664: 3836584.67
Current Savings Balance for 7966380955913694: 1995044.31
Current Savings Balance for 3491588839892013: 3033747.08
Current Savings Balance for 0793710490620664: 3837740.60
Current Savings Balance for 2076962079974167: 3217778.50
Current Savings Balance for 1093278990669429: 2033889.55
Current Savings Balance for 8028716243309826: 1958769.09
Current Savings Balance for 8028716243309826: 1956774.70
Current Savings Balance for 0793710490620664: 3829878.39
