==3125== Memcheck, a memory error detector
Current Savings Balance for 0793710490620664: 4066706.64
Current Savings Balance for 7966380955913694: 2186232.64
Current Savings Balance for 4659001911688512: 1796175.49
Current Savings Balance for 9980216556183046: 2371185.54
Current Savings Balance for 6847226299857821: 1908345.02
Current Savings Balance for 3491588839892013: 3249150.48
Current Savings Balance for 3491588839892013: 3255139.55
Current Savings Balance for 4659001911688512: 1795719.26
Current Savings Balance for 1093278990669429: 1992835.61
Current Savings Balance for 3491588839892013: 3253329.49
Current Savings Balance for 8028716243309826: 1949699.51
Current Savings Balance for 2076962079974167: 3373227.68
Current Savings Balance for 8255171551994747: 2871316.12
Current Savings Balance for 1093278990669429: 1996259.21
Current Savings Balance for 1093278990669429: 1995041.33
Current Savings Balance for 1093278990669429: 1995041.33
Current Savings Balance for 8255171551994747: 2871119.56
Current Savings Balance for 4659001911688512: 1795974.94
Current Savings Balance for 1093278990669429: 1993705.85
Current Savings Balance for 1093278990669429: 1996820.07
Current Savings Balance for 8255171551994747: 2866685.78
Current Savings Balance for 8255171551994747: 2870146.66
Current Savings Balance for 3491588839892013: 3250032.83
Current Savings Balance for 2076962079974167: 3382183.64
Current Savings Balance for 6847226299857821: 1910624.83
Current Savings Balance for 8028716243309826: 1951786.84
Current Savings Balance for 6847226299857821: 1915119.50
Current Savings Balance for 3491588839892013: 3249656.75
Current Savings Balance for 8255171551994747: 2870781.05
Current Savings Balance for 2076962079974167: 3383123.85
Current Savings Balance for 8028716243309826: 1958422.29
Current Savings Balance for 2076962079974167: 3383123.85
Current Savings Balance for 7966380955913694: 2176868.32
Current Savings Balance for 4659001911688512: 1786688.50
Current Savings Balance for 0793710490620664: 4047159.85
Current Savings Balance for 8255171551994747: 2866350.55
Current Savings Balance for 7966380955913694: 2171564.73
Current Savings Balance for 8255171551994747: 2868252.58
Current Savings Balance for 8028716243309826: 1956901.99
Current Savings Balance for 6847226299857821: 1919958.57
Current Savings Balance for 8255171551994747: 2865544.02
Current Savings Balance for 8028716243309826: 1956901.99
Current Savings Balance for 4659001911688512: 1786677.88
Current Savings Balance for 0793710490620664: 4045337.80
Current Savings Balance for 8255171551994747: 2862192.40
Current Savings Balance for 9980216556183046: 2370854.25
Current Savings Balance for 8255171551994747: 2864047.55
Current Savings Balance for 3491588839892013: 3256843.37
Current Savings Balance for 1093278990669429: 2005265.75
Current Savings Balance for 4659001911688512: 1785810.26
Current Savings Balance for 8255171551994747: 2859818.55
Current Savings Balance for 2076962079974167: 3387209.33
Current Savings Balance for 1093278990669429: 2004417.35
Current Savings Balance for 9980216556183046: 2374117.29
Current Savings Balance for 7966380955913694: 2181700.74
Current Savings Balance for 8028716243309826: 1955795.85
Current Savings Balance for 7966380955913694: 2181511.79
Current Savings Balance for 4659001911688512: 1786857.38
Current Savings Balance for 1093278990669429: 2011482.08
Current Savings Balance for 0793710490620664: 4039817.88
Current Savings Balance for 3491588839892013: 3246136.50
Current Savings Balance for 6847226299857821: 1922655.99
Current Savings Balance for 3491588839892013: 3245383.74
Current Savings Balance for 6847226299857821: 1925162.96
Current Savings Balance for 3491588839892013: 3241752.89
Current Savings Balance for 4659001911688512: 1782420.54
Current Savings Balance for 9980216556183046: 2373105.90
Current Savings Balance for 1093278990669429: 2010628.11
Current Savings Balance for 8028716243309826: 1954980.59
Current Savings Balance for 8255171551994747: 2853919.38
Current Savings Balance for 9980216556183046: 2374942.33
Current Savings Balance for 6847226299857821: 1927578.79
Current Savings Balance for 4659001911688512: 1783079.19
Current Savings Balance for 9980216556183046: 2375503.87
Current Savings Balance for 2076962079974167: 3385019.51
Current Savings Balance for 6847226299857821: 1924451.36
Current Savings Balance for 0793710490620664: 4042436.77
Current Savings Balance for 1093278990669429: 2010555.58
Current Savings Balance for 0793710490620664: 4046009.89
Current Savings Balance for 4659001911688512: 1783002.91
Current Savings Balance for 8028716243309826: 1958910.98
Current Savings Balance for 3491588839892013: 3240921.31
Current Savings Balance for 2076962079974167: 3379628.40
Current Savings Balance for 7966380955913694: 2178060.04
Current Savings Balance for 1093278990669429: 2007613.54
Current Savings Balance for 8255171551994747: 2848825.55
Current Savings Balance for 0793710490620664: 4050139.39
Current Savings Balance for 7966380955913694: 2175317.97
Current Savings Balance for 0793710490620664: 4051130.77
Current Savings Balance for 2076962079974167: 3386073.76
Current Savings Balance for 6847226299857821: 1927806.12
Current Savings Balance for 9980216556183046: 2372495.50
Current Savings Balance for 9980216556183046: 2370547.77
Current Savings Balance for 0793710490620664: 4050514.28
Current Savings Balance for 8255171551994747: 2845734.61
Current Savings Balance for 1093278990669429: 2009887.01
Current Savings Balance for 2076962079974167: 3386149.15
Current Savings Balance for 0793710490620664: 4051158.29
Current Savings Balance for 0793710490620664: 4049251.53
Current Savings Balance for 0793710490620664: 4049251.53
Current Savings Balance for 2076962079974167: 3384096.29
Current Savings Balance for 0793710490620664: 4049251.53
Current Savings Balance for 7966380955913694: 2170992.86
Current Savings Balance for 8028716243309826: 1962058.72
Current Savings Balance for 7966380955913694: 2171588.49
Current Savings Balance for 6847226299857821: 1935243.55
Current Savings Balance for 9980216556183046: 2367887.66
Current Savings Balance for 7966380955913694: 2173194.45
Current Savings Balance for 4659001911688512: 1802059.92
Current Savings Balance for 6847226299857821: 1933470.29
Current Savings Balance for 6847226299857821: 1930792.79
Current Savings Balance for 8028716243309826: 1958819.88
Current Savings Balance for 0793710490620664: 4047831.72
Current Savings Balance for 2076962079974167: 3377034.08
Current Savings Balance for 7966380955913694: 2174778.90
Current Savings Balance for 2076962079974167: 3374542.68
Current Savings Balance for 6847226299857821: 1929484.21
Current Savings Balance for 2076962079974167: 3376272.61
Current Savings Balance for 4659001911688512: 1799984.06
Current Savings Balance for 2076962079974167: 3374511.32
Current Savings Balance for 4659001911688512: 1799984.06
Current Savings Balance for 1093278990669429: 2004445.95
Current Savings Balance for 3491588839892013: 3229970.90
Current Savings Balance for 3491588839892013: 3226311.22
Current Savings Balance for 8028716243309826: 1960425.04
Current Savings Balance for 1093278990669429: 2007892.89
Current Savings Balance for 9980216556183046: 2371199.36
Current Savings Balance for 2076962079974167: 3372052.83
Current Savings Balance for 8028716243309826: 1957666.50
Current Savings Balance for 8028716243309826: 1957666.50
Current Savings Balance for 1093278990669429: 2009068.76
Current Savings Balance for 6847226299857821: 1930986.55
Current Savings Balance for 8028716243309826: 1956937.96
Current Savings Balance for 3491588839892013: 3230050.26
Current Savings Balance for 4659001911688512: 1814096.04
Current Savings Balance for 8028716243309826: 1955189.40
Current Savings Balance for 3491588839892013: 3224395.40
Current Savings Balance for 9980216556183046: 2367961.93
Current Savings Balance for 9980216556183046: 2367961.93
Current Savings Balance for 4659001911688512: 1816498.36
Current Savings Balance for 6847226299857821: 1928593.20
Current Savings Balance for 8255171551994747: 2848580.98
Current Savings Balance for 2076962079974167: 3358841.37
Current Savings Balance for 1093278990669429: 2014023.61
Current Savings Balance for 0793710490620664: 4053543.24
Current Savings Balance for 4659001911688512: 1815656.97
Current Savings Balance for 6847226299857821: 1933376.93
Current Savings Balance for 7966380955913694: 2176316.87
Current Savings Balance for 6847226299857821: 1932018.43
Current Savings Balance for 7966380955913694: 2180297.32
Current Savings Balance for 8028716243309826: 1953516.66
Current Savings Balance for 2076962079974167: 3356941.39
Current Savings Balance for 7966380955913694: 2180297.32
Current Savings Balance for 8255171551994747: 2842920.30
Current Savings Balance for 0793710490620664: 4050023.40
Current Savings Balance for 3491588839892013: 3215810.49
Current Savings Balance for 1093278990669429: 2013938.41
Current Savings Balance for 0793710490620664: 4048451.93
Current Savings Balance for 1093278990669429: 2015179.54
Current Savings Balance for 2076962079974167: 3357230.18
Current Savings Balance for 8028716243309826: 1955558.90
Current Savings Balance for 6847226299857821: 1939272.35
Current Savings Balance for 0793710490620664: 4045673.62
Current Savings Balance for 8028716243309826: 1955558.90
Current Savings Balance for 4659001911688512: 1816126.98
Current Savings Balance for 1093278990669429: 2009171.29
Current Savings Balance for 8255171551994747: 2840380.36
Current Savings Balance for 1093278990669429: 2011447.27
Current Savings Balance for 4659001911688512: 1815792.12
Current Savings Balance for 4659001911688512: 1814664.27
Current Savings Balance for 2076962079974167: 3355231.33
Current Savings Balance for 6847226299857821: 1938377.11
Current Savings Balance for 6847226299857821: 1938377.11
Current Savings Balance for 6847226299857821: 1937011.63
Current Savings Balance for 1093278990669429: 2017674.24
Current Savings Balance for 2076962079974167: 3354637.49
Current Savings Balance for 0793710490620664: 4049686.85
Current Savings Balance for 6847226299857821: 1939066.31
Current Savings Balance for 8255171551994747: 2842332.99
Current Savings Balance for 4659001911688512: 1811266.06
Current Savings Balance for 3491588839892013: 3224321.26
Current Savings Balance for 8255171551994747: 2842332.99
Current Savings Balance for 7966380955913694: 2176129.36
Current Savings Balance for 8255171551994747: 2842332.99
Current Savings Balance for 0793710490620664: 4051646.97
Current Savings Balance for 1093278990669429: 2012873.97
Current Savings Balance for 7966380955913694: 2174619.15
Current Savings Balance for 8255171551994747: 2846669.79
Current Savings Balance for 8255171551994747: 2846949.30
Current Savings Balance for 3491588839892013: 3223011.14
Current Savings Balance for 1093278990669429: 2014804.77
Current Savings Balance for 0793710490620664: 4051021.61
Current Savings Balance for 6847226299857821: 1940598.76
Current Savings Balance for 0793710490620664: 4052074.73
Current Savings Balance for 8255171551994747: 2846615.92
Current Savings Balance for 7966380955913694: 2176938.16
Current Savings Balance for 9980216556183046: 2384058.81
Current Savings Balance for 8028716243309826: 1952493.11
Current Savings Balance for 6847226299857821: 1938208.87
Current Savings Balance for 1093278990669429: 2016628.49
Current Savings Balance for 7966380955913694: 2176038.97
Current Savings Balance for 2076962079974167: 3361926.20
Current Savings Balance for 4659001911688512: 1803399.20
Current Savings Balance for 9980216556183046: 2382992.88
Current Savings Balance for 4659001911688512: 1803869.69
Current Savings Balance for 4659001911688512: 1803869.69
Current Savings Balance for 7966380955913694: 2179341.53
Current Savings Balance for 1093278990669429: 2018773.49
Current Savings Balance for 0793710490620664: 4052507.50
Current Savings Balance for 1093278990669429: 2017564.56
Current Savings Balance for 7966380955913694: 2178269.64
Current Savings Balance for 8255171551994747: 2850266.15
Current Savings Balance for 3491588839892013: 3207983.24
Current Savings Balance for 8028716243309826: 1952348.47
Current Savings Balance for 2076962079974167: 3358876.96
Current Savings Balance for 9980216556183046: 2382293.78
Current Savings Balance for 8028716243309826: 1952348.47
Current Savings Balance for 2076962079974167: 3358720.26
Current Savings Balance for 8255171551994747: 2849122.15
Current Savings Balance for 8028716243309826: 1954071.23
Current Savings Balance for 8028716243309826: 1954071.23
Current Savings Balance for 1093278990669429: 2015103.13
Current Savings Balance for 0793710490620664: 4050306.41
Current Savings Balance for 4659001911688512: 1815116.30
Current Savings Balance for 3491588839892013: 3199491.37
Current Savings Balance for 8255171551994747: 2846426.78
Current Savings Balance for 4659001911688512: 1814411.13
Current Savings Balance for 9980216556183046: 2382694.80
Current Savings Balance for 3491588839892013: 3195867.34
Current Savings Balance for 8028716243309826: 1953829.14
Current Savings Balance for 3491588839892013: 3197758.60
Current Savings Balance for 4659001911688512: 1814075.72
Current Savings Balance for 0793710490620664: 4050827.58
Current Savings Balance for 7966380955913694: 2177121.73
Current Savings Balance for 2076962079974167: 3354204.29
Current Savings Balance for 0793710490620664: 4051394.70
Current Savings Balance for 0793710490620664: 4050616.05
Current Savings Balance for 1093278990669429: 2015715.30
Current Savings Balance for 4659001911688512: 1813022.41
Current Savings Balance for 8255171551994747: 2856719.87
Current Savings Balance for 0793710490620664: 4050298.66
Current Savings Balance for 1093278990669429: 2016733.96
Current Savings Balance for 3491588839892013: 3196840.71
Current Savings Balance for 2076962079974167: 3352457.04
Current Savings Balance for 8028716243309826: 1958888.38
Current Savings Balance for 7966380955913694: 2174532.30
Current Savings Balance for 2076962079974167: 3351407.44
Current Savings Balance for 9980216556183046: 2378190.61
Current Savings Balance for 9980216556183046: 2375916.33
Current Savings Balance for 0793710490620664: 4049034.55
Current Savings Balance for 1093278990669429: 2020248.02
Current Savings Balance for 2076962079974167: 3350982.03
Current Savings Balance for 2076962079974167: 3350976.48
Current Savings Balance for 8255171551994747: 2855624.93
Current Savings Balance for 6847226299857821: 1952561.14
Current Savings Balance for 7966380955913694: 2174532.82
Current Savings Balance for 4659001911688512: 1812499.49
Current Savings Balance for 2076962079974167: 3354391.29
Current Savings Balance for 8028716243309826: 1959633.27
Current Savings Balance for 8028716243309826: 1959633.27
Current Savings Balance for 6847226299857821: 1956882.86
Current Savings Balance for 9980216556183046: 2367786.25
Current Savings Balance for 8255171551994747: 2849252.83
Current Savings Balance for 3491588839892013: 3200487.48
Current Savings Balance for 4659001911688512: 1821732.49
Current Savings Balance for 3491588839892013: 3198064.61
Current Savings Balance for 2076962079974167: 3342241.47
Current Savings Balance for 0793710490620664: 4040351.90
Current Savings Balance for 3491588839892013: 3194112.01
Current Savings Balance for 3491588839892013: 3194527.66
Current Savings Balance for 8255171551994747: 2862144.41
Current Savings Balance for 9980216556183046: 2365517.34
Current Savings Balance for 6847226299857821: 1969510.47
Current Savings Balance for 7966380955913694: 2168009.34
Current Savings Balance for 0793710490620664: 4042853.51
Current Savings Balance for 7966380955913694: 2167677.97
Current Savings Balance for 2076962079974167: 3342493.21
Current Savings Balance for 6847226299857821: 1966165.09
Current Savings Balance for 7966380955913694: 2167803.50
Current Savings Balance for 3491588839892013: 3194154.87
Current Savings Balance for 6847226299857821: 1967196.21
Current Savings Balance for 8255171551994747: 2861093.43
Current Savings Balance for 8255171551994747: 2861093.43
Current Savings Balance for 1093278990669429: 2021321.86
Current Savings Balance for 0793710490620664: 4053504.50
Current Savings Balance for 4659001911688512: 1820577.62
Current Savings Balance for 6847226299857821: 1966005.88
Current Savings Balance for 9980216556183046: 2365237.16
Current Savings Balance for 8028716243309826: 1956582.77
Current Savings Balance for 4659001911688512: 1822182.11
Current Savings Balance for 7966380955913694: 2172936.04
Current Savings Balance for 2076962079974167: 3335619.21
Current Savings Balance for 6847226299857821: 1969925.03
Current Savings Balance for 4659001911688512: 1826295.86
Current Savings Balance for 6847226299857821: 1970653.89
Current Savings Balance for 8255171551994747: 2865762.16
Current Savings Balance for 7966380955913694: 2168347.24
Current Savings Balance for 3491588839892013: 3189628.75
Current Savings Balance for 1093278990669429: 2021715.33
Current Savings Balance for 0793710490620664: 4031431.99
Current Savings Balance for 1093278990669429: 2027671.05
Current Savings Balance for 6847226299857821: 1970262.25
Current Savings Balance for 4659001911688512: 1827424.82
Current Savings Balance for 6847226299857821: 1969802.80
Current Savings Balance for 9980216556183046: 2363481.74
Current Savings Balance for 2076962079974167: 3342416.13
Current Savings Balance for 1093278990669429: 2026702.25
Current Savings Balance for 8255171551994747: 2863151.91
Current Savings Balance for 9980216556183046: 2364809.53
Current Savings Balance for 4659001911688512: 1824525.13
Current Savings Balance for 0793710490620664: 4028601.36
Current Savings Balance for 7966380955913694: 2164212.42
Current Savings Balance for 1093278990669429: 2024365.15
Current Savings Balance for 0793710490620664: 4029931.76
Current Savings Balance for 3491588839892013: 3190454.47
Current Savings Balance for 3491588839892013: 3188798.51
Current Savings Balance for 6847226299857821: 1969201.05
Current Savings Balance for 6847226299857821: 1969201.05
Current Savings Balance for 7966380955913694: 2158105.81
Current Savings Balance for 2076962079974167: 3344405.44
Current Savings Balance for 0793710490620664: 4032512.72
Current Savings Balance for 2076962079974167: 3343982.96
Current Savings Balance for 9980216556183046: 2360217.47
Current Savings Balance for 4659001911688512: 1820443.66
Current Savings Balance for 3491588839892013: 3188615.73
Current Savings Balance for 4659001911688512: 1821589.01
Current Savings Balance for 7966380955913694: 2156042.80
Current Savings Balance for 9980216556183046: 2353417.16
Current Savings Balance for 2076962079974167: 3345458.96
Current Savings Balance for 4659001911688512: 1822492.76
Current Savings Balance for 3491588839892013: 3192414.91
Current Savings Balance for 3491588839892013: 3193153.63
Current Savings Balance for 1093278990669429: 2024591.45
Current Savings Balance for 0793710490620664: 4025672.02
Current Savings Balance for 2076962079974167: 3345978.28
Current Savings Balance for 9980216556183046: 2351392.97
Current Savings Balance for 9980216556183046: 2350679.57
Current Savings Balance for 7966380955913694: 2152907.70
Current Savings Balance for 1093278990669429: 2022676.84
Current Savings Balance for 2076962079974167: 3343420.39
Current Savings Balance for 1093278990669429: 2021566.71
Current Savings Balance for 0793710490620664: 4023699.07
Current Savings Balance for 6847226299857821: 1977163.02
Current Savings Balance for 8255171551994747: 2855815.62
Current Savings Balance for 6847226299857821: 1975121.99
Current Savings Balance for 1093278990669429: 2019437.73
Current Savings Balance for 2076962079974167: 3348282.86
Current Savings Balance for 4659001911688512: 1825885.57
Current Savings Balance for 8255171551994747: 2859028.00
Current Savings Balance for 2076962079974167: 3351224.67
Current Savings Balance for 0793710490620664: 4022484.46
Current Savings Balance for 3491588839892013: 3190649.04
Current Savings Balance for 3491588839892013: 3190649.04
Current Savings Balance for 4659001911688512: 1825505.70
Current Savings Balance for 9980216556183046: 2351150.40
Current Savings Balance for 1093278990669429: 2017904.91
Current Savings Balance for 6847226299857821: 1976130.65
Current Savings Balance for 2076962079974167: 3354871.02
Current Savings Balance for 7966380955913694: 2140072.34
Current Savings Balance for 0793710490620664: 4025792.43
Current Savings Balance for 2076962079974167: 3354262.78
Current Savings Balance for 6847226299857821: 1983564.29
Current Savings Balance for 4659001911688512: 1823572.43
Current Savings Balance for 6847226299857821: 1983996.88
Current Savings Balance for 1093278990669429: 2019035.18
Current Savings Balance for 4659001911688512: 1822827.03
Current Savings Balance for 6847226299857821: 1984206.45
Current Savings Balance for 7966380955913694: 2140472.79
Current Savings Balance for 2076962079974167: 3356666.41
Current Savings Balance for 8255171551994747: 2868511.86
Current Savings Balance for 0793710490620664: 4023071.38
Current Savings Balance for 6847226299857821: 1990638.04
Current Savings Balance for 8255171551994747: 2867694.58
Current Savings Balance for 2076962079974167: 3354311.79
Current Savings Balance for 0793710490620664: 4023002.29
Current Savings Balance for 6847226299857821: 1991776.16
Current Savings Balance for 7966380955913694: 2136623.54
Current Savings Balance for 8028716243309826: 1962312.40
Current Savings Balance for 1093278990669429: 2021196.27
Current Savings Balance for 0793710490620664: 4022706.79
Current Savings Balance for 9980216556183046: 2357747.97
Current Savings Balance for 8028716243309826: 1961415.67
Current Savings Balance for 2076962079974167: 3350397.36
Current Savings Balance for 8028716243309826: 1961415.67
Current Savings Balance for 2076962079974167: 3350397.36
Current Savings Balance for 7966380955913694: 2133470.77
Current Savings Balance for 3491588839892013: 3192428.57
Current Savings Balance for 8255171551994747: 2863367.64
Current Savings Balance for 2076962079974167: 3344211.31
Current Savings Balance for 8255171551994747: 2864705.32
Current Savings Balance for 1093278990669429: 2024179.65
Current Savings Balance for 4659001911688512: 1823701.80
Current Savings Balance for 1093278990669429: 2025819.92
Current Savings Balance for 8028716243309826: 1961185.63
Current Savings Balance for 8028716243309826: 1961022.02
Current Savings Balance for 8255171551994747: 2866930.87
Current Savings Balance for 7966380955913694: 2132754.54
Current Savings Balance for 3491588839892013: 3193660.11
Current Savings Balance for 7966380955913694: 2133613.48
Current Savings Balance for 6847226299857821: 1993854.51
Current Savings Balance for 3491588839892013: 3194844.81
Current Savings Balance for 0793710490620664: 4009644.02
Current Savings Balance for 7966380955913694: 2136967.64
Current Savings Balance for 0793710490620664: 4013146.73
Current Savings Balance for 7966380955913694: 2135905.53
Current Savings Balance for 0793710490620664: 4013146.73
Current Savings Balance for 4659001911688512: 1822636.11
Current Savings Balance for 4659001911688512: 1822636.11
Current Savings Balance for 8028716243309826: 1959348.43
Current Savings Balance for 9980216556183046: 2359025.62
Current Savings Balance for 4659001911688512: 1822760.48
Current Savings Balance for 7966380955913694: 2138482.65
Current Savings Balance for 9980216556183046: 2355463.56
Current Savings Balance for 6847226299857821: 1996991.75
Current Savings Balance for 8028716243309826: 1960869.11
Current Savings Balance for 9980216556183046: 2358603.82
Current Savings Balance for 3491588839892013: 3194117.42
Current Savings Balance for 9980216556183046: 2362622.19
Current Savings Balance for 7966380955913694: 2129975.09
Current Savings Balance for 8255171551994747: 2864753.86
Current Savings Balance for 0793710490620664: 4007974.26
Current Savings Balance for 6847226299857821: 1997592.52
Current Savings Balance for 1093278990669429: 2024215.34
Current Savings Balance for 0793710490620664: 4007086.32
Current Savings Balance for 1093278990669429: 2024279.71
Current Savings Balance for 7966380955913694: 2129911.25
Current Savings Balance for 7966380955913694: 2128941.81
Current Savings Balance for 8255171551994747: 2862639.38
Current Savings Balance for 9980216556183046: 2363174.26
Current Savings Balance for 6847226299857821: 1999543.58
Current Savings Balance for 1093278990669429: 2019782.69
Current Savings Balance for 8028716243309826: 1968267.00
Current Savings Balance for 1093278990669429: 2020777.52
Current Savings Balance for 7966380955913694: 2125164.40
Current Savings Balance for 9980216556183046: 2364917.36
Current Savings Balance for 9980216556183046: 2364917.36
Current Savings Balance for 8028716243309826: 1968772.65
Current Savings Balance for 1093278990669429: 2019172.26
Current Savings Balance for 4659001911688512: 1835668.64
Current Savings Balance for 3491588839892013: 3189960.62
Current Savings Balance for 8028716243309826: 1968772.65
Current Savings Balance for 1093278990669429: 2015032.03
Current Savings Balance for 7966380955913694: 2119105.86
Current Savings Balance for 6847226299857821: 2004108.10
Current Savings Balance for 0793710490620664: 4012846.61
Current Savings Balance for 7966380955913694: 2116232.64
Current Savings Balance for 1093278990669429: 2014701.67
Current Savings Balance for 9980216556183046: 2369174.46
Current Savings Balance for 6847226299857821: 2004367.82
Current Savings Balance for 7966380955913694: 2117768.25
Current Savings Balance for 8028716243309826: 1969623.12
Current Savings Balance for 0793710490620664: 4006612.34
Current Savings Balance for 9980216556183046: 2371461.09
Current Savings Balance for 6847226299857821: 1998768.98
Current Savings Balance for 1093278990669429: 2009986.00
Current Savings Balance for 9980216556183046: 2368271.43
Current Savings Balance for 9980216556183046: 2371435.44
Current Savings Balance for 0793710490620664: 4008569.08
Current Savings Balance for 1093278990669429: 2008795.00
Current Savings Balance for 7966380955913694: 2121818.72
Current Savings Balance for 4659001911688512: 1840127.71
Current Savings Balance for 6847226299857821: 2000469.07
Current Savings Balance for 9980216556183046: 2376769.28
Current Savings Balance for 3491588839892013: 3190112.38
Current Savings Balance for 0793710490620664: 4005037.87
Current Savings Balance for 9980216556183046: 2381171.49
Current Savings Balance for 1093278990669429: 2011872.04
Current Savings Balance for 6847226299857821: 2006531.61
Current Savings Balance for 7966380955913694: 2133144.24
Current Savings Balance for 1093278990669429: 2013001.45
Current Savings Balance for 3491588839892013: 3197327.79
Current Savings Balance for 0793710490620664: 4004267.64
Current Savings Balance for 9980216556183046: 2380311.61
Current Savings Balance for 9980216556183046: 2378326.46
Current Savings Balance for 9980216556183046: 2379618.99
Current Savings Balance for 7966380955913694: 2140502.23
Current Savings Balance for 7966380955913694: 2141254.29
Current Savings Balance for 1093278990669429: 2015604.24
Current Savings Balance for 0793710490620664: 4001530.64
Current Savings Balance for 2076962079974167: 3324204.60
Current Savings Balance for 3491588839892013: 3195945.92
Current Savings Balance for 7966380955913694: 2136341.70
Current Savings Balance for 0793710490620664: 3998961.41
Current Savings Balance for 3491588839892013: 3194960.50
Current Savings Balance for 6847226299857821: 2011024.06
Current Savings Balance for 8255171551994747: 2872701.27
Current Savings Balance for 4659001911688512: 1839553.52
Current Savings Balance for 3491588839892013: 3198610.30
Current Savings Balance for 9980216556183046: 2377445.55
Current Savings Balance for 2076962079974167: 3324175.27
Current Savings Balance for 4659001911688512: 1838543.97
Current Savings Balance for 6847226299857821: 2007151.02
Current Savings Balance for 4659001911688512: 1839636.19
Current Savings Balance for 6847226299857821: 2008648.60
Current Savings Balance for 8255171551994747: 2873969.50
Current Savings Balance for 6847226299857821: 2007315.92
Current Savings Balance for 2076962079974167: 3324144.64
Current Savings Balance for 8028716243309826: 1961795.46
Current Savings Balance for 8255171551994747: 2869041.92
Current Savings Balance for 8028716243309826: 1961795.46
Current Savings Balance for 3491588839892013: 3201487.28
Current Savings Balance for 2076962079974167: 3326562.65
Current Savings Balance for 6847226299857821: 2007045.99
Current Savings Balance for 2076962079974167: 3328898.91
Current Savings Balance for 2076962079974167: 3326922.94
Current Savings Balance for 3491588839892013: 3199913.67
Current Savings Balance for 9980216556183046: 2366807.50
Current Savings Balance for 3491588839892013: 3197966.05
Current Savings Balance for 7966380955913694: 2126325.70
Current Savings Balance for 3491588839892013: 3198611.55
Current Savings Balance for 8028716243309826: 1963402.00
Current Savings Balance for 7966380955913694: 2127421.18
Current Savings Balance for 6847226299857821: 2005828.91
Current Savings Balance for 6847226299857821: 2005828.91
Current Savings Balance for 0793710490620664: 4003453.39
Current Savings Balance for 2076962079974167: 3330666.69
Current Savings Balance for 3491588839892013: 3205641.38
Current Savings Balance for 2076962079974167: 3328776.59
Current Savings Balance for 9980216556183046: 2365619.07
Current Savings Balance for 6847226299857821: 2008491.66
Current Savings Balance for 7966380955913694: 2133034.76
Current Savings Balance for 2076962079974167: 3331693.80
Current Savings Balance for 6847226299857821: 2008015.89
Current Savings Balance for 0793710490620664: 4007822.94
Current Savings Balance for 0793710490620664: 4006429.53
Current Savings Balance for 0793710490620664: 4004866.08
Current Savings Balance for 4659001911688512: 1841596.65
Current Savings Balance for 7966380955913694: 2123482.24
Current Savings Balance for 3491588839892013: 3206104.16
Current Savings Balance for 8028716243309826: 1962604.10
Current Savings Balance for 1093278990669429: 2025914.86
Current Savings Balance for 4659001911688512: 1838420.08
Current Savings Balance for 3491588839892013: 3199593.27
Current Savings Balance for 1093278990669429: 2029418.56
Current Savings Balance for 2076962079974167: 3328604.56
Current Savings Balance for 4659001911688512: 1841903.83
Current Savings Balance for 6847226299857821: 2004849.12
Current Savings Balance for 3491588839892013: 3196129.22
Current Savings Balance for 2076962079974167: 3330814.01
Current Savings Balance for 2076962079974167: 3331200.37
Current Savings Balance for 8028716243309826: 1964403.80
Current Savings Balance for 8028716243309826: 1964403.80
Current Savings Balance for 8028716243309826: 1964403.80
Current Savings Balance for 7966380955913694: 2130757.44
Current Savings Balance for 3491588839892013: 3190770.33
Current Savings Balance for 3491588839892013: 3190770.33
Current Savings Balance for 8028716243309826: 1965400.78
Current Savings Balance for 0793710490620664: 3996884.10
Current Savings Balance for 8255171551994747: 2849819.78
Current Savings Balance for 8028716243309826: 1965400.78
Current Savings Balance for 8028716243309826: 1966809.63
Current Savings Balance for 7966380955913694: 2135228.75
Current Savings Balance for 8255171551994747: 2852338.24
Current Savings Balance for 7966380955913694: 2134832.82
Current Savings Balance for 8028716243309826: 1964729.54
Current Savings Balance for 7966380955913694: 2133832.41
Current Savings Balance for 8255171551994747: 2852088.60
Current Savings Balance for 9980216556183046: 2355852.15
Current Savings Balance for 7966380955913694: 2135496.44
Current Savings Balance for 9980216556183046: 2354449.99
Current Savings Balance for 0793710490620664: 3999364.32
Current Savings Balance for 3491588839892013: 3202217.03
Current Savings Balance for 6847226299857821: 2006727.16
Current Savings Balance for 9980216556183046: 2354280.54
Current Savings Balance for 2076962079974167: 3330290.22
Current Savings Balance for 9980216556183046: 2355546.64
Current Savings Balance for 9980216556183046: 2356164.51
Current Savings Balance for 0793710490620664: 3999994.40
Current Savings Balance for 8028716243309826: 1964226.46
Current Savings Balance for 0793710490620664: 4000866.76
Current Savings Balance for 8028716243309826: 1964226.46
Current Savings Balance for 1093278990669429: 2034731.18
Current Savings Balance for 7966380955913694: 2136723.41
Current Savings Balance for 8028716243309826: 1963280.45
Current Savings Balance for 2076962079974167: 3326831.82
Current Savings Balance for 2076962079974167: 3326831.82
Current Savings Balance for 3491588839892013: 3201203.22
Current Savings Balance for 0793710490620664: 4001214.16
Current Savings Balance for 9980216556183046: 2357951.28
Current Savings Balance for 8028716243309826: 1963280.45
Current Savings Balance for 1093278990669429: 2040554.61
Current Savings Balance for 4659001911688512: 1839898.90
