==3078== Memcheck, a memory error detector
Current Savings Balance for 6847226299857821: 1855336.94
Current Savings Balance for 6847226299857821: 1855336.94
Current Savings Balance for 9980216556183046: 2297645.31
Current Savings Balance for 0793710490620664: 3912647.65
Current Savings Balance for 6847226299857821: 1858132.09
Current Savings Balance for 6847226299857821: 1856024.07
Current Savings Balance for 6847226299857821: 1856163.50
Current Savings Balance for 3491588839892013: 3139759.52
Current Savings Balance for 4659001911688512: 1531452.21
Current Savings Balance for 2076962079974167: 3351696.44
Current Savings Balance for 0793710490620664: 3912070.00
Current Savings Balance for 8028716243309826: 1933035.47
Current Savings Balance for 8255171551994747: 2684389.31
Current Savings Balance for 7966380955913694: 2220851.18
Current Savings Balance for 0793710490620664: 3914904.41
Current Savings Balance for 4659001911688512: 1532936.38
Current Savings Balance for 3491588839892013: 3146773.67
Current Savings Balance for 3491588839892013: 3146773.67
Current Savings Balance for 4659001911688512: 1533951.57
Current Savings Balance for 3491588839892013: 3143778.56
Current Savings Balance for 4659001911688512: 1532811.19
Current Savings Balance for 8255171551994747: 2686963.16
Current Savings Balance for 0793710490620664: 3904934.44
Current Savings Balance for 3491588839892013: 3145203.13
Current Savings Balance for 9980216556183046: 2290879.71
Current Savings Balance for 3491588839892013: 3143529.61
Current Savings Balance for 1093278990669429: 1866156.23
Current Savings Balance for 8028716243309826: 1934494.49
Current Savings Balance for 8028716243309826: 1934494.49
Current Savings Balance for 0793710490620664: 3906354.49
Current Savings Balance for 3491588839892013: 3144952.74
Current Savings Balance for 1093278990669429: 1865452.35
Current Savings Balance for 0793710490620664: 3906354.49
Current Savings Balance for 3491588839892013: 3144395.69
Current Savings Balance for 3491588839892013: 3144395.69
Current Savings Balance for 7966380955913694: 2228914.04
Current Savings Balance for 1093278990669429: 1867173.82
Current Savings Balance for 8028716243309826: 1936457.98
Current Savings Balance for 7966380955913694: 2228227.99
Current Savings Balance for 3491588839892013: 3143093.85
Current Savings Balance for 7966380955913694: 2228377.78
Current Savings Balance for 1093278990669429: 1868842.25
Current Savings Balance for 6847226299857821: 1847712.82
Current Savings Balance for 8028716243309826: 1939419.46
Current Savings Balance for 8028716243309826: 1939419.46
Current Savings Balance for 1093278990669429: 1865694.02
Current Savings Balance for 3491588839892013: 3146151.14
Current Savings Balance for 4659001911688512: 1535891.40
Current Savings Balance for 3491588839892013: 3146151.14
Current Savings Balance for 3491588839892013: 3147141.43
Current Savings Balance for 4659001911688512: 1538077.15
Current Savings Balance for 0793710490620664: 3907192.96
Current Savings Balance for 8028716243309826: 1938068.42
Current Savings Balance for 8028716243309826: 1938068.42
Current Savings Balance for 1093278990669429: 1868253.88
Current Savings Balance for 8028716243309826: 1938236.16
Current Savings Balance for 7966380955913694: 2221833.30
Current Savings Balance for 8028716243309826: 1938236.16
Current Savings Balance for 1093278990669429: 1870441.12
Current Savings Balance for 8255171551994747: 2689775.96
Current Savings Balance for 2076962079974167: 3343311.28
Current Savings Balance for 8028716243309826: 1937777.73
Current Savings Balance for 6847226299857821: 1848800.49
Current Savings Balance for 3491588839892013: 3149046.42
Current Savings Balance for 1093278990669429: 1873852.04
Current Savings Balance for 9980216556183046: 2282891.52
Current Savings Balance for 1093278990669429: 1876757.75
Current Savings Balance for 8028716243309826: 1936992.31
Current Savings Balance for 3491588839892013: 3151121.33
Current Savings Balance for 8028716243309826: 1936510.90
Current Savings Balance for 9980216556183046: 2280761.77
Current Savings Balance for 8255171551994747: 2684153.49
Current Savings Balance for 8255171551994747: 2682969.42
Current Savings Balance for 8255171551994747: 2682969.42
Current Savings Balance for 1093278990669429: 1873449.98
Current Savings Balance for 3491588839892013: 3156880.34
Current Savings Balance for 8028716243309826: 1937937.58
Current Savings Balance for 4659001911688512: 1529736.83
Current Savings Balance for 0793710490620664: 3903917.49
Current Savings Balance for 3491588839892013: 3157798.89
Current Savings Balance for 2076962079974167: 3341942.16
Current Savings Balance for 3491588839892013: 3158324.44
Current Savings Balance for 7966380955913694: 2218287.56
Current Savings Balance for 4659001911688512: 1527707.47
Current Savings Balance for 4659001911688512: 1526171.41
Current Savings Balance for 9980216556183046: 2287793.13
Current Savings Balance for 7966380955913694: 2223967.44
Current Savings Balance for 3491588839892013: 3149734.78
Current Savings Balance for 6847226299857821: 1856586.51
Current Savings Balance for 9980216556183046: 2282193.66
Current Savings Balance for 3491588839892013: 3151142.96
Current Savings Balance for 8255171551994747: 2681928.25
Current Savings Balance for 4659001911688512: 1533764.40
Current Savings Balance for 7966380955913694: 2219164.27
Current Savings Balance for 9980216556183046: 2276258.96
Current Savings Balance for 7966380955913694: 2218399.13
Current Savings Balance for 2076962079974167: 3338364.27
Current Savings Balance for 2076962079974167: 3338001.64
Current Savings Balance for 2076962079974167: 3338001.64
Current Savings Balance for 8255171551994747: 2687284.89
Current Savings Balance for 8028716243309826: 1944622.12
Current Savings Balance for 9980216556183046: 2272511.09
Current Savings Balance for 1093278990669429: 1886340.28
Current Savings Balance for 8028716243309826: 1946444.57
Current Savings Balance for 7966380955913694: 2215956.58
Current Savings Balance for 7966380955913694: 2214346.87
Current Savings Balance for 2076962079974167: 3342490.63
Current Savings Balance for 8028716243309826: 1947852.56
Current Savings Balance for 0793710490620664: 3911897.53
Current Savings Balance for 4659001911688512: 1539536.99
Current Savings Balance for 3491588839892013: 3142686.58
Current Savings Balance for 6847226299857821: 1864357.12
Current Savings Balance for 0793710490620664: 3910292.48
Current Savings Balance for 2076962079974167: 3339513.93
Current Savings Balance for 4659001911688512: 1543007.80
Current Savings Balance for 8255171551994747: 2677450.59
Current Savings Balance for 8028716243309826: 1952916.97
Current Savings Balance for 6847226299857821: 1867876.25
Current Savings Balance for 8255171551994747: 2677593.65
Current Savings Balance for 0793710490620664: 3904022.66
Current Savings Balance for 7966380955913694: 2213401.33
Current Savings Balance for 8255171551994747: 2673012.51
Current Savings Balance for 7966380955913694: 2213890.26
Current Savings Balance for 8028716243309826: 1949253.90
Current Savings Balance for 2076962079974167: 3326102.47
Current Savings Balance for 4659001911688512: 1552932.43
Current Savings Balance for 4659001911688512: 1554146.07
Current Savings Balance for 9980216556183046: 2260249.47
Current Savings Balance for 6847226299857821: 1868231.15
Current Savings Balance for 4659001911688512: 1557275.70
Current Savings Balance for 6847226299857821: 1865922.47
Current Savings Balance for 3491588839892013: 3140966.31
Current Savings Balance for 4659001911688512: 1551598.91
Current Savings Balance for 7966380955913694: 2214387.75
Current Savings Balance for 6847226299857821: 1863644.93
Current Savings Balance for 4659001911688512: 1556686.08
Current Savings Balance for 1093278990669429: 1904425.69
Current Savings Balance for 7966380955913694: 2216152.53
Current Savings Balance for 4659001911688512: 1560598.33
Current Savings Balance for 8028716243309826: 1952745.65
Current Savings Balance for 8255171551994747: 2670863.52
Current Savings Balance for 7966380955913694: 2219273.00
Current Savings Balance for 3491588839892013: 3126336.00
Current Savings Balance for 6847226299857821: 1860912.98
Current Savings Balance for 0793710490620664: 3908320.79
Current Savings Balance for 9980216556183046: 2270831.33
Current Savings Balance for 6847226299857821: 1861942.22
Current Savings Balance for 4659001911688512: 1563838.47
Current Savings Balance for 6847226299857821: 1860738.67
Current Savings Balance for 6847226299857821: 1863848.57
Current Savings Balance for 7966380955913694: 2220107.49
Current Savings Balance for 6847226299857821: 1862583.02
Current Savings Balance for 0793710490620664: 3908618.17
Current Savings Balance for 6847226299857821: 1862897.78
Current Savings Balance for 6847226299857821: 1862579.83
Current Savings Balance for 2076962079974167: 3322185.58
Current Savings Balance for 3491588839892013: 3118697.52
Current Savings Balance for 4659001911688512: 1553609.78
Current Savings Balance for 8028716243309826: 1956267.68
Current Savings Balance for 8028716243309826: 1956267.68
Current Savings Balance for 7966380955913694: 2218543.65
Current Savings Balance for 1093278990669429: 1913946.97
Current Savings Balance for 3491588839892013: 3115256.26
Current Savings Balance for 7966380955913694: 2219535.75
Current Savings Balance for 6847226299857821: 1867157.23
Current Savings Balance for 0793710490620664: 3907266.18
Current Savings Balance for 4659001911688512: 1554567.59
Current Savings Balance for 4659001911688512: 1558879.10
Current Savings Balance for 6847226299857821: 1861721.76
Current Savings Balance for 7966380955913694: 2223038.90
Current Savings Balance for 3491588839892013: 3116975.79
Current Savings Balance for 6847226299857821: 1863952.45
Current Savings Balance for 6847226299857821: 1863952.45
Current Savings Balance for 2076962079974167: 3307593.26
Current Savings Balance for 9980216556183046: 2274601.28
Current Savings Balance for 2076962079974167: 3307593.26
Current Savings Balance for 0793710490620664: 3908886.50
Current Savings Balance for 6847226299857821: 1868396.82
Current Savings Balance for 7966380955913694: 2218507.08
Current Savings Balance for 3491588839892013: 3113190.39
Current Savings Balance for 9980216556183046: 2274787.62
Current Savings Balance for 6847226299857821: 1865630.30
Current Savings Balance for 7966380955913694: 2214520.00
Current Savings Balance for 8028716243309826: 1962467.92
Current Savings Balance for 0793710490620664: 3908700.38
Current Savings Balance for 4659001911688512: 1563306.87
Current Savings Balance for 3491588839892013: 3110691.77
Current Savings Balance for 1093278990669429: 1914099.30
Current Savings Balance for 9980216556183046: 2271363.96
Current Savings Balance for 4659001911688512: 1561790.54
Current Savings Balance for 3491588839892013: 3111783.49
Current Savings Balance for 1093278990669429: 1913262.03
Current Savings Balance for 8255171551994747: 2674921.85
Current Savings Balance for 8028716243309826: 1962848.06
Current Savings Balance for 6847226299857821: 1861953.35
Current Savings Balance for 4659001911688512: 1559370.73
Current Savings Balance for 9980216556183046: 2269834.72
Current Savings Balance for 0793710490620664: 3910055.29
Current Savings Balance for 0793710490620664: 3910539.25
Current Savings Balance for 4659001911688512: 1566171.59
Current Savings Balance for 8255171551994747: 2665288.09
Current Savings Balance for 6847226299857821: 1859348.07
Current Savings Balance for 3491588839892013: 3107506.30
Current Savings Balance for 1093278990669429: 1916986.59
Current Savings Balance for 2076962079974167: 3319052.82
Current Savings Balance for 6847226299857821: 1857737.38
Current Savings Balance for 3491588839892013: 3103651.94
Current Savings Balance for 9980216556183046: 2264769.59
Current Savings Balance for 0793710490620664: 3915130.37
Current Savings Balance for 7966380955913694: 2214097.13
Current Savings Balance for 0793710490620664: 3915111.84
Current Savings Balance for 0793710490620664: 3915111.84
Current Savings Balance for 1093278990669429: 1911047.21
Current Savings Balance for 9980216556183046: 2267156.67
Current Savings Balance for 9980216556183046: 2267435.22
Current Savings Balance for 7966380955913694: 2212509.25
Current Savings Balance for 3491588839892013: 3101299.21
Current Savings Balance for 4659001911688512: 1571322.95
Current Savings Balance for 4659001911688512: 1570634.92
Current Savings Balance for 7966380955913694: 2215178.09
Current Savings Balance for 4659001911688512: 1570269.68
Current Savings Balance for 2076962079974167: 3317747.16
Current Savings Balance for 9980216556183046: 2265110.90
Current Savings Balance for 9980216556183046: 2266245.91
Current Savings Balance for 3491588839892013: 3103300.05
Current Savings Balance for 0793710490620664: 3909004.41
Current Savings Balance for 7966380955913694: 2213254.20
Current Savings Balance for 7966380955913694: 2213254.20
Current Savings Balance for 8028716243309826: 1964237.12
Current Savings Balance for 9980216556183046: 2261313.86
Current Savings Balance for 4659001911688512: 1570949.11
Current Savings Balance for 8255171551994747: 2680358.44
Current Savings Balance for 4659001911688512: 1568797.22
Current Savings Balance for 8255171551994747: 2678830.56
Current Savings Balance for 9980216556183046: 2265487.83
Current Savings Balance for 8255171551994747: 2678605.68
Current Savings Balance for 0793710490620664: 3915108.96
Current Savings Balance for 7966380955913694: 2203470.57
Current Savings Balance for 7966380955913694: 2203470.57
Current Savings Balance for 9980216556183046: 2265257.44
Current Savings Balance for 8255171551994747: 2673341.85
Current Savings Balance for 9980216556183046: 2264125.30
Current Savings Balance for 7966380955913694: 2201261.23
Current Savings Balance for 6847226299857821: 1858541.73
Current Savings Balance for 7966380955913694: 2198545.23
Current Savings Balance for 2076962079974167: 3306947.97
Current Savings Balance for 7966380955913694: 2198610.05
Current Savings Balance for 6847226299857821: 1860102.00
Current Savings Balance for 4659001911688512: 1565385.85
Current Savings Balance for 1093278990669429: 1922135.06
Current Savings Balance for 7966380955913694: 2198158.62
Current Savings Balance for 9980216556183046: 2261835.50
Current Savings Balance for 8255171551994747: 2667634.03
Current Savings Balance for 0793710490620664: 3927982.18
Current Savings Balance for 9980216556183046: 2261297.12
Current Savings Balance for 8028716243309826: 1962527.47
Current Savings Balance for 1093278990669429: 1923543.96
Current Savings Balance for 3491588839892013: 3091275.37
Current Savings Balance for 8028716243309826: 1964228.10
Current Savings Balance for 6847226299857821: 1861950.84
Current Savings Balance for 8028716243309826: 1964662.27
Current Savings Balance for 1093278990669429: 1919936.36
Current Savings Balance for 6847226299857821: 1862636.93
Current Savings Balance for 9980216556183046: 2257035.20
Current Savings Balance for 4659001911688512: 1557817.23
Current Savings Balance for 8028716243309826: 1967317.83
Current Savings Balance for 2076962079974167: 3309950.08
Current Savings Balance for 9980216556183046: 2261631.45
Current Savings Balance for 8028716243309826: 1967317.83
Current Savings Balance for 4659001911688512: 1562124.35
Current Savings Balance for 0793710490620664: 3924714.09
Current Savings Balance for 8255171551994747: 2673054.06
Current Savings Balance for 3491588839892013: 3088506.75
Current Savings Balance for 1093278990669429: 1920150.58
Current Savings Balance for 0793710490620664: 3927553.72
Current Savings Balance for 0793710490620664: 3927467.40
Current Savings Balance for 7966380955913694: 2194090.75
Current Savings Balance for 7966380955913694: 2194090.75
Current Savings Balance for 8028716243309826: 1967317.83
Current Savings Balance for 3491588839892013: 3085977.16
Current Savings Balance for 3491588839892013: 3086223.65
Current Savings Balance for 7966380955913694: 2190463.26
Current Savings Balance for 8255171551994747: 2673493.31
Current Savings Balance for 8255171551994747: 2673493.31
Current Savings Balance for 8028716243309826: 1965999.46
Current Savings Balance for 1093278990669429: 1920899.16
Current Savings Balance for 6847226299857821: 1870890.56
Current Savings Balance for 8255171551994747: 2673350.12
Current Savings Balance for 1093278990669429: 1924120.71
Current Savings Balance for 0793710490620664: 3921778.87
Current Savings Balance for 2076962079974167: 3308129.99
Current Savings Balance for 7966380955913694: 2192100.58
Current Savings Balance for 2076962079974167: 3305366.38
Current Savings Balance for 9980216556183046: 2266618.04
Current Savings Balance for 3491588839892013: 3083352.28
Current Savings Balance for 3491588839892013: 3083352.28
Current Savings Balance for 2076962079974167: 3298234.62
Current Savings Balance for 4659001911688512: 1563207.82
Current Savings Balance for 4659001911688512: 1563207.82
Current Savings Balance for 1093278990669429: 1927863.19
Current Savings Balance for 1093278990669429: 1933157.66
Current Savings Balance for 2076962079974167: 3297250.97
Current Savings Balance for 9980216556183046: 2264224.13
Current Savings Balance for 3491588839892013: 3085058.46
Current Savings Balance for 1093278990669429: 1933606.63
Current Savings Balance for 6847226299857821: 1877900.25
Current Savings Balance for 8255171551994747: 2677465.69
Current Savings Balance for 4659001911688512: 1566933.65
Current Savings Balance for 8028716243309826: 1966359.78
Current Savings Balance for 2076962079974167: 3297386.41
Current Savings Balance for 2076962079974167: 3297386.41
Current Savings Balance for 8028716243309826: 1968871.28
Current Savings Balance for 9980216556183046: 2264554.28
Current Savings Balance for 9980216556183046: 2266218.96
Current Savings Balance for 0793710490620664: 3919278.22
Current Savings Balance for 0793710490620664: 3920291.52
Current Savings Balance for 9980216556183046: 2263074.52
Current Savings Balance for 9980216556183046: 2262745.59
Current Savings Balance for 8255171551994747: 2679973.69
Current Savings Balance for 0793710490620664: 3920449.69
Current Savings Balance for 1093278990669429: 1934907.52
Current Savings Balance for 0793710490620664: 3919244.16
Current Savings Balance for 8255171551994747: 2679890.96
Current Savings Balance for 2076962079974167: 3295872.16
Current Savings Balance for 8255171551994747: 2681454.18
Current Savings Balance for 2076962079974167: 3297800.42
Current Savings Balance for 8028716243309826: 1963261.47
Current Savings Balance for 6847226299857821: 1892276.35
Current Savings Balance for 6847226299857821: 1890190.17
Current Savings Balance for 7966380955913694: 2182953.74
Current Savings Balance for 1093278990669429: 1933070.89
Current Savings Balance for 1093278990669429: 1931599.19
Current Savings Balance for 3491588839892013: 3087484.98
Current Savings Balance for 0793710490620664: 3921167.87
Current Savings Balance for 3491588839892013: 3088409.84
Current Savings Balance for 9980216556183046: 2271327.07
Current Savings Balance for 8255171551994747: 2683485.54
Current Savings Balance for 4659001911688512: 1566601.29
Current Savings Balance for 6847226299857821: 1895418.01
Current Savings Balance for 0793710490620664: 3914913.80
Current Savings Balance for 8028716243309826: 1960542.89
Current Savings Balance for 3491588839892013: 3091171.69
Current Savings Balance for 2076962079974167: 3292178.63
Current Savings Balance for 7966380955913694: 2169118.97
Current Savings Balance for 8028716243309826: 1960579.86
Current Savings Balance for 6847226299857821: 1897462.01
Current Savings Balance for 0793710490620664: 3910679.19
Current Savings Balance for 6847226299857821: 1897911.81
Current Savings Balance for 2076962079974167: 3292987.30
Current Savings Balance for 8028716243309826: 1962827.57
Current Savings Balance for 9980216556183046: 2263393.97
Current Savings Balance for 7966380955913694: 2169202.71
Current Savings Balance for 0793710490620664: 3912429.61
Current Savings Balance for 8255171551994747: 2690628.06
Current Savings Balance for 2076962079974167: 3293314.34
Current Savings Balance for 3491588839892013: 3085686.62
Current Savings Balance for 3491588839892013: 3083129.53
Current Savings Balance for 8028716243309826: 1961463.09
Current Savings Balance for 3491588839892013: 3082823.19
Current Savings Balance for 8028716243309826: 1961246.83
Current Savings Balance for 7966380955913694: 2166998.54
Current Savings Balance for 8028716243309826: 1961246.83
Current Savings Balance for 3491588839892013: 3080892.24
Current Savings Balance for 3491588839892013: 3081356.94
Current Savings Balance for 3491588839892013: 3081356.94
Current Savings Balance for 8028716243309826: 1959711.67
Current Savings Balance for 9980216556183046: 2263373.56
Current Savings Balance for 6847226299857821: 1902963.00
Current Savings Balance for 9980216556183046: 2261177.90
Current Savings Balance for 7966380955913694: 2166109.43
Current Savings Balance for 8028716243309826: 1956639.55
Current Savings Balance for 9980216556183046: 2260990.26
Current Savings Balance for 1093278990669429: 1948494.97
Current Savings Balance for 8028716243309826: 1956639.55
Current Savings Balance for 8028716243309826: 1954762.65
Current Savings Balance for 3491588839892013: 3077652.04
Current Savings Balance for 7966380955913694: 2171879.92
Current Savings Balance for 7966380955913694: 2171731.15
Current Savings Balance for 2076962079974167: 3297096.10
Current Savings Balance for 4659001911688512: 1578512.48
Current Savings Balance for 8255171551994747: 2691177.51
Current Savings Balance for 8028716243309826: 1953644.81
Current Savings Balance for 2076962079974167: 3296420.41
Current Savings Balance for 8028716243309826: 1953644.81
Current Savings Balance for 8028716243309826: 1953956.18
Current Savings Balance for 0793710490620664: 3907042.98
Current Savings Balance for 4659001911688512: 1580144.56
Current Savings Balance for 7966380955913694: 2172875.35
Current Savings Balance for 7966380955913694: 2172597.23
Current Savings Balance for 9980216556183046: 2264800.01
Current Savings Balance for 3491588839892013: 3073334.15
Current Savings Balance for 4659001911688512: 1580806.70
Current Savings Balance for 3491588839892013: 3071570.57
Current Savings Balance for 7966380955913694: 2173390.88
Current Savings Balance for 9980216556183046: 2266856.48
Current Savings Balance for 0793710490620664: 3901334.44
Current Savings Balance for 4659001911688512: 1584704.27
Current Savings Balance for 0793710490620664: 3893036.16
Current Savings Balance for 9980216556183046: 2267836.12
Current Savings Balance for 6847226299857821: 1908185.29
Current Savings Balance for 0793710490620664: 3893692.04
Current Savings Balance for 7966380955913694: 2167662.95
Current Savings Balance for 8028716243309826: 1951504.46
Current Savings Balance for 0793710490620664: 3894095.45
Current Savings Balance for 8028716243309826: 1951504.46
Current Savings Balance for 4659001911688512: 1591295.77
Current Savings Balance for 6847226299857821: 1908198.41
Current Savings Balance for 0793710490620664: 3891321.40
Current Savings Balance for 6847226299857821: 1904548.15
Current Savings Balance for 8255171551994747: 2685908.16
Current Savings Balance for 3491588839892013: 3077548.70
Current Savings Balance for 6847226299857821: 1908163.08
Current Savings Balance for 8028716243309826: 1950773.02
Current Savings Balance for 7966380955913694: 2165259.78
Current Savings Balance for 1093278990669429: 1948803.03
Current Savings Balance for 4659001911688512: 1589881.82
Current Savings Balance for 8255171551994747: 2688214.56
Current Savings Balance for 8255171551994747: 2687409.30
Current Savings Balance for 9980216556183046: 2276568.27
Current Savings Balance for 7966380955913694: 2162358.38
Current Savings Balance for 4659001911688512: 1590465.81
Current Savings Balance for 3491588839892013: 3081406.08
Current Savings Balance for 9980216556183046: 2276210.94
Current Savings Balance for 6847226299857821: 1912377.55
Current Savings Balance for 8028716243309826: 1951873.69
Current Savings Balance for 9980216556183046: 2277469.66
Current Savings Balance for 1093278990669429: 1944973.55
Current Savings Balance for 0793710490620664: 3886878.47
Current Savings Balance for 8028716243309826: 1951873.69
Current Savings Balance for 8028716243309826: 1951873.69
Current Savings Balance for 0793710490620664: 3888557.63
Current Savings Balance for 8028716243309826: 1951873.69
Current Savings Balance for 9980216556183046: 2278399.03
Current Savings Balance for 9980216556183046: 2278399.03
Current Savings Balance for 6847226299857821: 1911509.95
Current Savings Balance for 6847226299857821: 1911509.95
Current Savings Balance for 9980216556183046: 2277542.36
Current Savings Balance for 8028716243309826: 1952024.98
Current Savings Balance for 4659001911688512: 1586451.70
Current Savings Balance for 0793710490620664: 3886364.43
Current Savings Balance for 9980216556183046: 2278222.47
Current Savings Balance for 8028716243309826: 1951440.84
Current Savings Balance for 4659001911688512: 1584830.59
Current Savings Balance for 8028716243309826: 1951440.84
Current Savings Balance for 2076962079974167: 3301985.19
Current Savings Balance for 8255171551994747: 2687867.14
Current Savings Balance for 9980216556183046: 2276052.15
Current Savings Balance for 0793710490620664: 3897835.98
Current Savings Balance for 0793710490620664: 3893694.39
Current Savings Balance for 9980216556183046: 2277172.04
Current Savings Balance for 7966380955913694: 2151677.54
Current Savings Balance for 6847226299857821: 1918634.30
Current Savings Balance for 8255171551994747: 2688522.84
Current Savings Balance for 2076962079974167: 3295103.97
Current Savings Balance for 7966380955913694: 2155052.12
Current Savings Balance for 9980216556183046: 2277366.62
Current Savings Balance for 9980216556183046: 2277436.10
Current Savings Balance for 6847226299857821: 1915563.24
Current Savings Balance for 6847226299857821: 1916414.19
Current Savings Balance for 9980216556183046: 2280738.49
Current Savings Balance for 4659001911688512: 1589813.49
Current Savings Balance for 4659001911688512: 1593511.23
Current Savings Balance for 3491588839892013: 3089660.68
Current Savings Balance for 4659001911688512: 1595464.83
Current Savings Balance for 8028716243309826: 1953449.54
Current Savings Balance for 8028716243309826: 1953449.54
Current Savings Balance for 0793710490620664: 3890771.12
Current Savings Balance for 2076962079974167: 3289343.23
Current Savings Balance for 9980216556183046: 2284650.92
Current Savings Balance for 2076962079974167: 3288993.10
Current Savings Balance for 8255171551994747: 2690452.19
Current Savings Balance for 8255171551994747: 2691890.20
Current Savings Balance for 2076962079974167: 3287954.95
Current Savings Balance for 0793710490620664: 3896266.31
Current Savings Balance for 9980216556183046: 2287209.10
Current Savings Balance for 6847226299857821: 1921176.66
Current Savings Balance for 0793710490620664: 3893953.48
Current Savings Balance for 8255171551994747: 2694380.62
Current Savings Balance for 2076962079974167: 3288999.79
Current Savings Balance for 3491588839892013: 3082846.71
Current Savings Balance for 3491588839892013: 3081288.77
Current Savings Balance for 3491588839892013: 3081206.08
Current Savings Balance for 7966380955913694: 2148425.24
Current Savings Balance for 8255171551994747: 2696470.65
Current Savings Balance for 6847226299857821: 1919997.52
Current Savings Balance for 2076962079974167: 3290240.15
Current Savings Balance for 0793710490620664: 3890759.77
Current Savings Balance for 3491588839892013: 3078025.08
Current Savings Balance for 7966380955913694: 2149740.28
Current Savings Balance for 4659001911688512: 1602929.23
Current Savings Balance for 9980216556183046: 2287091.04
Current Savings Balance for 2076962079974167: 3295486.14
Current Savings Balance for 6847226299857821: 1922238.20
Current Savings Balance for 2076962079974167: 3289590.47
Current Savings Balance for 9980216556183046: 2283515.63
Current Savings Balance for 0793710490620664: 3894663.78
Current Savings Balance for 2076962079974167: 3290368.74
Current Savings Balance for 8255171551994747: 2685363.39
Current Savings Balance for 8028716243309826: 1956079.10
Current Savings Balance for 2076962079974167: 3290440.08
Current Savings Balance for 1093278990669429: 1949189.42
Current Savings Balance for 0793710490620664: 3889013.19
Current Savings Balance for 9980216556183046: 2291647.79
Current Savings Balance for 6847226299857821: 1933036.55
Current Savings Balance for 8255171551994747: 2690254.67
Current Savings Balance for 0793710490620664: 3890779.94
Current Savings Balance for 6847226299857821: 1931856.11
Current Savings Balance for 4659001911688512: 1604332.11
Current Savings Balance for 3491588839892013: 3069601.28
Current Savings Balance for 8255171551994747: 2689119.63
Current Savings Balance for 7966380955913694: 2155862.13
Current Savings Balance for 1093278990669429: 1947627.98
Current Savings Balance for 3491588839892013: 3070852.31
Current Savings Balance for 0793710490620664: 3887960.99
Current Savings Balance for 6847226299857821: 1934350.27
Current Savings Balance for 9980216556183046: 2296674.37
Current Savings Balance for 8255171551994747: 2678892.74
Current Savings Balance for 4659001911688512: 1607021.78
Current Savings Balance for 4659001911688512: 1605961.56
Current Savings Balance for 9980216556183046: 2296565.46
Current Savings Balance for 2076962079974167: 3285699.06
Current Savings Balance for 2076962079974167: 3283456.83
Current Savings Balance for 4659001911688512: 1609274.10
Current Savings Balance for 6847226299857821: 1939875.40
Current Savings Balance for 8028716243309826: 1958210.72
Current Savings Balance for 8028716243309826: 1958210.72
Current Savings Balance for 9980216556183046: 2296443.67
Current Savings Balance for 9980216556183046: 2295895.91
Current Savings Balance for 2076962079974167: 3277735.46
Current Savings Balance for 1093278990669429: 1941266.74
Current Savings Balance for 8255171551994747: 2682309.83
Current Savings Balance for 1093278990669429: 1943743.98
Current Savings Balance for 8028716243309826: 1960257.80
Current Savings Balance for 0793710490620664: 3886349.77
Current Savings Balance for 1093278990669429: 1947304.69
Current Savings Balance for 9980216556183046: 2298899.05
Current Savings Balance for 8255171551994747: 2680517.94
Current Savings Balance for 7966380955913694: 2155030.09
Current Savings Balance for 0793710490620664: 3884158.88
Current Savings Balance for 1093278990669429: 1938342.92
Current Savings Balance for 0793710490620664: 3883758.12
Current Savings Balance for 1093278990669429: 1937612.30
Current Savings Balance for 2076962079974167: 3283510.02
Current Savings Balance for 3491588839892013: 3086372.60
Current Savings Balance for 2076962079974167: 3287082.57
Current Savings Balance for 8028716243309826: 1960303.33
Current Savings Balance for 7966380955913694: 2149918.46
Current Savings Balance for 4659001911688512: 1620387.60
Current Savings Balance for 4659001911688512: 1619360.82
Current Savings Balance for 8028716243309826: 1959984.51
Current Savings Balance for 3491588839892013: 3091604.22
Current Savings Balance for 1093278990669429: 1942842.06
Current Savings Balance for 2076962079974167: 3285650.47
Current Savings Balance for 0793710490620664: 3878652.30
Current Savings Balance for 6847226299857821: 1943369.27
Current Savings Balance for 8255171551994747: 2688237.75
Current Savings Balance for 4659001911688512: 1621759.28
Current Savings Balance for 3491588839892013: 3095200.17
Current Savings Balance for 8255171551994747: 2688237.75
Current Savings Balance for 7966380955913694: 2141648.26
Current Savings Balance for 8255171551994747: 2688237.75
Current Savings Balance for 0793710490620664: 3880612.42
Current Savings Balance for 3491588839892013: 3092719.22
Current Savings Balance for 4659001911688512: 1622739.24
Current Savings Balance for 7966380955913694: 2140360.01
Current Savings Balance for 9980216556183046: 2278362.51
Current Savings Balance for 2076962079974167: 3286892.61
Current Savings Balance for 4659001911688512: 1623642.99
Current Savings Balance for 3491588839892013: 3096518.40
Current Savings Balance for 3491588839892013: 3097257.12
Current Savings Balance for 1093278990669429: 1943554.47
Current Savings Balance for 0793710490620664: 3876687.79
Current Savings Balance for 2076962079974167: 3287411.93
Current Savings Balance for 9980216556183046: 2276338.32
Current Savings Balance for 9980216556183046: 2275624.92
Current Savings Balance for 7966380955913694: 2137224.91
Current Savings Balance for 1093278990669429: 1941639.86
Current Savings Balance for 2076962079974167: 3284854.04
Current Savings Balance for 1093278990669429: 1940529.73
Current Savings Balance for 0793710490620664: 3874714.84
Current Savings Balance for 7966380955913694: 2138950.63
Current Savings Balance for 7966380955913694: 2137981.19
